paper_code,content_hash,year,paper,official_number,sub_part,text,kind,subject_slug,status,proposed_slug,proposed_name,score,runner_up_slug,runner_up_name,runner_up_score,proposer_version,approved,edited_slug,essay_type,reviewer_note
UPSC-CSE-MAINS-GS-2014-GS1,ba2fab5f340a4c3f1419836d7a8d75adb38d47c0cc73a99b8ef74450da959e78,2014,GS1,13,,‘increasing feminization of agriculture in India.,topic,upsc-cse-mains-gs1,MAPPED,gs-1-modern-indian-history-colonial-land-revenue-systems-permanent-settlement-ry-8d4a57b9,"Colonial land revenue systems (Permanent Settlement, Ryotwari, Mahalwari), commercialization of agriculture, and economic drain theory",0.2735,gs-1-ancient-india-pre-history-to-post-mauryan-indus-valley-civilization-major-c-59500bf7,"Indus Valley Civilization: major cities and town-planning, internal/foreign trade, agriculture, domestication, crafts, weights and measures, script, society, religion, economy, burial system, and decline",0.2133,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,0f33f38e783ea0f8ca2eb563ea74da7175d9215c6b871e5035c3f111f980f3ca,2014,GS1,14,,Discuss the various. economic. and socio-cultural forces that. are driving - ‘How do the Indian debates‘on: ‘secularism differ from the debatés in the West 7 a,topic,upsc-cse-mains-gs1,MAPPED,gs-1-indian-society-effects-of-globalization-on-indian-society-kinds-of-impact-e-4b595d48,"Effects of globalization on Indian society: kinds of impact (economic, political, developmental, socio-cultural) and whether the impact is solely positive or negative",0.2214,gs-1-indian-culture-miscellaneous-cultural-themes-handicrafts-indian-universitie-1b19deff,"Miscellaneous cultural themes: handicrafts, Indian universities, cultural personalities, places of cultural interest, fairs and festivals, cultural institutions and awards, the calendar and eras, science and technology in ancient India, UNESCO heritage listings, legal provisions protecting cultural heritage",0.2171,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,e91c68269d5e2e4e8630e16b79a6fe5f023e0069d555bc9aca90415104945fc5,2014,GS1,15,,Most of the unusual climatic happenings: are e explained as an outcome of the | EL “Nino. effect. ‘Do you agree? 2,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-climate-3f97a450,"Climate of India: factors influencing climate, monsoon mechanism (classical/modern/air-mass/jet-stream theories), El Nino-La Nina impact, rhythm of seasons, and climatic regions",0.2975,gs-1-geography-world-physical-geography-ocean-climate-system-dynamics-mid-oceani-423ada4d,"Ocean & climate-system dynamics: mid-oceanic ridges and biodiversity, changing El Nino/La Nina patterns, Oceanic Nino Index, climate change's impact on ocean currents, slowdown in overturning circulation, marine heatwaves, cryosphere and climate change",0.1958,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,c8567e1b768699170a64d9e657e10fc542281b3f6d6e260c724e395947796e4f,2014,GS1,16,,Explain the formation of thousands of islands in Indonesian and Philippines archipelagos. symptoms of climate change in the Indian sub- continent.,topic,upsc-cse-mains-gs1,MAPPED,gs-1-geography-world-physical-geography-ocean-climate-system-dynamics-mid-oceani-423ada4d,"Ocean & climate-system dynamics: mid-oceanic ridges and biodiversity, changing El Nino/La Nina patterns, Oceanic Nino Index, climate change's impact on ocean currents, slowdown in overturning circulation, marine heatwaves, cryosphere and climate change",0.267,gs-1-geography-world-physical-geography-volcanism-tectonic-phenomena-subaerial-f-a051e825,"Volcanism & tectonic phenomena: subaerial/fissure volcanic eruptions, supervolcanoes, volcanic island arcs, volcanic vortex rings, earthquake-ionosphere linkage, Africa's Rift Valley/new ocean basin formation",0.1708,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,4a4e00bc0a8352c29acff9665c0b4b149e80cf57f9a475cd7f3a2edd7085c7cb,2014,GS1,17,,Why’ ‘are the world’s fold mountain: systems located along the margins of ~seontinents.? Bring out the association between. the global d distribution of: fold,topic,upsc-cse-mains-gs1,MAPPED,gs-1-geography-world-physical-geography-landforms-across-the-world-fold-block-vo-9402d995,"Landforms across the world: fold/block/volcanic mountains, plateau types (dissected, volcanic) and their economic significance",0.3586,gs-1-world-history-post-cold-war-world-global-issues-since-1991-european-integra-53707856,"Post-Cold War world: global issues since 1991, European integration (with timeline), rise of global Islamic terrorism, and the rise of China",0.1352,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,4fe7f6a2008be33b3dfece853d4c6604ce7dd2bb6058e3fe041052b150c178cc,2014,GS1,18,,"' Tropical cyclones are largely confined to South China Sea, Bay ‘of Bengal « aad. Gulf of Mexico. Why?",topic,upsc-cse-mains-gs1,MAPPED,gs-1-geography-world-physical-geography-tropical-cyclones-formation-conditions-c-2c4c22be,"Tropical cyclones: formation conditions, convective cyclogenesis, path, damage, Arabian Sea cyclones, naming conventions, and early-warning systems",0.2958,gs-1-physical-geography-of-india-human-geography-and-economic-geography-monsoon-09bf8afc,"Monsoon, climate & extreme-weather geography: cyclones of the Bay of Bengal and climate change, El Nino and Indian monsoon, Indian Ocean Dipole's weather impact, heat waves/anticyclones/global warming in India, changing Western Disturbances",0.2336,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,3777f87f37cabef2b2021b8e7a21303ff143e7dbdbb86e61ea9cc483811b5233,2014,GS1,19,,Bring out the ‘relationship between the: shrinking. Himalayan glaciers and the oS,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-himalaya-a08e0784,"Himalayan geomorphology & hazards: receding Himalayan glaciers, Himalayan landslides, tectonic deformation in northern plains, Chenab Valley land subsidence, expanding Himalayan glacial lakes",0.4052,gs-1-physical-geography-of-india-human-geography-and-economic-geography-river-ba-9a663b0f,"River-basin & water-resource management: Indus dam construction prospects/challenges, integrated river-basin management, shrinking reservoir water, declining groundwater, multipurpose projects and regional development",0.1039,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,71d46cdbb614c110350bd0c2c84f21bc1f007835417fd9f0aae47dcc843e12ea,2014,GS1,20,,Why ‘did the Green Revolution in. ‘India virtually by-pass ‘the eastern region =,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-industry-b8c4022d,"Industry and industrial geography: industrial development phases, iron-and-steel/textile/engineering/chemical/agro-based/paper/cement/petroleum-refining industries and their localization factors, principal industrial regions of the world (Anglo-America, former USSR, Eastern Asia)",0.1805,gs-1-world-history-russian-revolution-pre-revolution-events-causes-course-conseq-6ae50888,"Russian Revolution: pre-revolution events, causes, course, consequences, aftermath, and post-Lenin Russia",0.1588,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,293c82f282958208ecec41173ea6c0a3b1802b2be1fb846d08844e69b54cdb24,2014,GS1,21,,"Whereas | the British plariters had developed tea gardens all along the Shivaliks ‘ and Lesser Himalayas from Assam to Himachal Pradesh, in effect they did not | succeed beyond the Darjeeling. area. Explain.",topic,upsc-cse-mains-gs1,MAPPED,gs-1-indian-society-demographic-transition-changes-in-population-growth-rates-an-ca786cf1,"Demographic transition: changes in population growth rates and distribution since Independence; population problems of developing vs developed countries; Malthusian, Marxian and Demographic Transition theories",0.1733,gs-1-physical-geography-of-india-human-geography-and-economic-geography-demograp-8ea834c8,"Demography: concept of human resources, population distribution (physical/socio-cultural/demographic factors), world/continental distribution, density patterns, age/sex composition, literacy, population pyramids, theories of population growth (Malthusian, Marxian, demographic transition), population problems of developed vs developing countries, and rising youth population",0.128,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,c4dc8a7e62a110e6f3a8e62db546ac0dfe88f52603926e76f3d7df01205bd7b1,2014,GS1,22,,despite fertile soil ¢ and good availability of water?.,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-water-re-42986ae9,"Water resources: underground/surface/inland/oceanic water resources, utilization patterns, water pollution, conservation techniques, river-interlinking projects, and the problem of ageing dams",0.2788,gs-1-physical-geography-of-india-human-geography-and-economic-geography-soils-an-09af701c,"Soils and natural vegetation of India: soil classification/texture/degradation/conservation; forest types, cover, conservation, and problems",0.2646,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,fcf2ecd1458570db820380e892a961eaa3bdbb553d6987f092cf690acc915458,2014,GS1,23,,") ‘Account for the change i in the. spatial pattern, of the Iron and Steel: industry in: 7 the world.",topic,upsc-cse-mains-gs1,MAPPED,gs-1-geography-world-physical-geography-industrial-localization-parameters-distr-8373a882,"Industrial localization parameters: distribution factors for iron-steel and cotton-textile industries in India, and why petroleum refineries are often sited away from crude-producing areas",0.253,gs-1-physical-geography-of-india-human-geography-and-economic-geography-industry-b8c4022d,"Industry and industrial geography: industrial development phases, iron-and-steel/textile/engineering/chemical/agro-based/paper/cement/petroleum-refining industries and their localization factors, principal industrial regions of the world (Anglo-America, former USSR, Eastern Asia)",0.2258,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,83eef86c12151f5bec604d776c9ea8fc88041fdc9f20c69265ac4fbd764573a1,2014,GS1,24,,Critically evaluate the various resources -of the oceans which can be hamessed ‘to meet the resource crisis in 1 the world. os,topic,upsc-cse-mains-gs1,MAPPED,gs-1-geography-world-physical-geography-oceanography-hydrological-cycle-ocean-fl-4aa88438,"Oceanography: hydrological cycle, ocean floor relief (continental shelf/slope, deep sea plain, trenches, mid-oceanic ridges, seamounts, submarine canyons, guyots, atolls), ocean water temperature/salinity/density distribution, tides and tidal currents, ocean currents (surface/deep, warm/cold) and their global effects, desert formation linkage, Atlantic Meridional Overturning Circulation, ocean resources (deposits, deep-sea minerals, energy/biotic resources, deep ocean mission), and UNCLOS maritime zones",0.2987,gs-1-geography-world-physical-geography-resource-geopolitics-arctic-ice-melt-cau-b61eb452,"Resource geopolitics: Arctic ice-melt causes/consequences, Arctic resource-driven geopolitical conflict, and mineral resource base as determined by geological structure",0.2039,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS1,97a81b180b5ee0d2d1ecfca2f3d36ed5293f79bf8b1fd5629231d6792403e630,2014,GS1,25,,How. does India see its place in the economic space of rising natural resource rich Africa 7 2.,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-global-p-9afda12c,"Global physical-geography case studies: Sub-Saharan Africa food security, Africa's Afar Triangle",0.3067,gs-1-physical-geography-of-india-human-geography-and-economic-geography-demograp-8ea834c8,"Demography: concept of human resources, population distribution (physical/socio-cultural/demographic factors), world/continental distribution, density patterns, age/sex composition, literacy, population pyramids, theories of population growth (Malthusian, Marxian, demographic transition), population problems of developed vs developing countries, and rising youth population",0.1361,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS2,3304465e8b3429980be519bbd8a15478144e51be459d0255823aca0709318932,2014,GS2,1,,Though the federal principle i is dominant i in our Constitution and that principle is one of its.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-delivery-mechanism-c98eb99c,"Delivery mechanisms & sectoral missions: co-operatives, MSME, One Nation One Ration Card/One District One Product, entitlement portability, flagship missions (Jal Jeevan, Gati Shakti)",0.5166,gs-2-indian-constitution-comparative-constitutionalism-indian-scheme-vs-usa-uk-f-a9aa42e5,"Comparative constitutionalism: Indian scheme vs USA, UK, France, and neighbouring constitutions",0.2227,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS2,6acceee3c3644a3e7aa57fe66e44a5e3fe957f3a6547212f20972020bad96b2b,2014,GS2,3,,"~ basic: features, but it is equally true that federalism under the Indian Constitution jeans in. >",topic,upsc-cse-mains-gs2,MAPPED,gs-2-indian-constitution-comparative-constitutionalism-indian-scheme-vs-usa-uk-f-a9aa42e5,"Comparative constitutionalism: Indian scheme vs USA, UK, France, and neighbouring constitutions",0.2313,gs-2-indian-constitution-separation-of-powers-features-in-american-uk-constituti-b8f9c5e9,"Separation of powers: features in American/UK constitutions, checks-and-balances in the Indian scheme, judicial review, and the concept's practical limits",0.23,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2014-GS2,28f68a6ffe14912ba33cf14a7978f0fce0a631ecdb8ee98d2f9da3e6395534a2,2014,GS2,4,,"favour of a strong Centre, a feature that militates against the concept of strong federalism. Discuss..",topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-important-key-concepts-new-world-order-dynamics-and-a8b51cfb,Important key concepts: New World Order dynamics and 'New Cold War' debates,0.1468,gs-2-indian-constitution-separation-of-powers-features-in-american-uk-constituti-b8f9c5e9,"Separation of powers: features in American/UK constitutions, checks-and-balances in the Indian scheme, judicial review, and the concept's practical limits",0.1443,gs-insert-tag-proposer-v1,,,,
