"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes"
"tag","8129c198-ecd8-4248-a8e6-ab8e3d3d3efe","2015","529f8ea2-d455-4c0a-93e3-e7044ad48271","Case studies: whistleblowing, disclosure & confidentiality dilemmas: whistleblower/suspect pleading humanitarian delay, workplace-harassment","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","57e9b806-823c-4b5a-8919-7f1a0703eb0a","2015","55b8a5a7-5842-4572-a518-ab91a3841a16","Poverty, hunger and health governance: evaluation of schemes (MGNREGA, PM-POSHAN, Ayushman Bharat) and policies (NHP, NEP) against poverty/h","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","683667c8-0923-4b4e-a596-d47cb459e521","2015","5a10e711-45ba-4b01-85f7-14fe8c8704ea","Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SE","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","d7b19c88-3a16-4277-a768-eb4ba5f0b72b","2015","5a10e711-45ba-4b01-85f7-14fe8c8704ea","Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SE","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","361b6d3c-2d15-4be4-ba26-69bd6223395d","2015","5b289bd3-2e90-4b04-80fd-5d9598524631","Amendment process: the Constitution's dynamic/'living document' nature (Article 368), Basic Structure Doctrine as a judicial 'safety valve',","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2c2ef6f3-7a2e-4398-9a07-13215ebf4ad2","2015","607ade39-fb4a-48ed-ae8a-59a83804666a","Mineral and energy resources: metallic/non-metallic mineral types, distribution and mining regions, ferrous/non-ferrous metal production and","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","28568841-930b-42e7-b491-01ea532fa451","2015","60dbf376-d7e5-4833-92de-a0bb8f24568d","Essence, determinants and consequences of ethics in human actions; approaches to ethical study (Indian vs Western perspectives); basic conce","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","fd39d108-a539-4835-96e1-7665ff32d371","2015","61f632ee-31af-4e38-99fb-d1040785acd5","Linkage between development and extremism: Left-Wing Extremism's stated purpose, its resonance with common people, Covid-19's effect on Naxa","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","f213a635-3e13-43a4-b255-c0f02ba2ee18","2015","62304d51-cb8d-475b-b0c4-2951d56d8505","Case studies: public-service integrity & corruption dilemmas: welfare-scheme 'ghost beneficiary' fraud amid caste sensitivities, law-enforce","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","e8d3ce2b-8f9f-43d2-8cef-6c9fbe75fd44","2015","679298f7-255d-4a9b-8988-523e5f4e09ae","Technology in agriculture: data revolution, AI applications, social-security schemes for farmers (climate-smart agriculture, precision farmi","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","d4ec4634-fbb3-4903-80f3-0aa48f2020a8","2015","6ca6382e-c307-415a-b750-3e76d7f2b32a","Council of Ministers, Attorney General of India, and Parliament: composition of Lok Sabha/Rajya Sabha, qualification/disqualification, sessi","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","47279ab0-f58c-44e1-8e7e-19870187b672","2015","6d5d61fa-6f33-480f-b9ce-dc13825b8dc4","Accountability vs Responsibility: distinguishing the two with a suitable example; utilisation of public funds and problems in fund release/u","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","04e0ca66-9488-4083-ba36-d1eb05a8ff2e","2015","6d9b8bde-1762-4f64-9809-288cd1a81a7d","International & security ethics (case studies): ethics in international relations (trade, war, climate finance), arbitration ethics, peaceke","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c1fadcbb-029b-4636-a7f3-d505f84c38b3","2015","7d6c2cf2-04cb-4794-b5f4-acd8434df0e2","Indus Valley Civilization: major cities and town-planning, internal/foreign trade, agriculture, domestication, crafts, weights and measures,","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c6799b0e-7ead-485e-90a3-d77efc011896","2015","7f28b657-f93d-46f9-95a5-6d24a527b8e7","Civil-society organisations' impact on public policy formulation; FCRA compliance tightening and civil-society funding constraints; SHG fede","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","687f1df5-930f-4ddb-b6d8-ccf3856420f1","2015","7fce5b51-7cc6-42a9-bfdc-52e9dafe946d","Resource geopolitics: Arctic ice-melt causes/consequences, Arctic resource-driven geopolitical conflict, and mineral resource base as determ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","4d57fd8e-7bf6-4829-bb92-d3179051d2a9","2015","8585c562-ebb4-4b53-bbd1-c86e2bbe2aa1","Population and associated issues: suicide deaths in India, 'great replacement theory' discourse, population crisis in Asian nations, manual ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","a4ce17d7-f4fd-4f5d-91bf-f649440bfdeb","2015","864d1c11-6f6a-4e72-bab5-1468b24ab6e8","Distinguishing a 'Code of Conduct' from a 'Code of Ethics'; code of conduct for ministers/legislators/civil servants/regulators/judiciary","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c1304f10-f351-4e32-94a5-94b45a600565","2015","86c6ec10-23f1-4f0c-a956-e86ae1071194","Temperate cyclones, polar vortex (and its link to ozone depletion), El Nino/La Nina/ENSO and the Indian Ocean Dipole effect on regional and ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6c254e69-fbec-4a48-be0b-965395ca6a70","2015","89e5bc0f-be21-4bfc-a50e-9b96b4e3960e","Structural growth debates: savings rate/investment pattern/capital-output ratio as growth levers, manufacturing's limited capacity to absorb","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","de528273-27f1-40cc-be02-d2c150648475","2015","8eeed04f-afc7-4d17-82af-e1d09673187f","Rise of Revolutionary Nationalism in India and abroad (Ghadar party, Abhinav Bharat, HSRA); role of Subhash Chandra Bose and the INA versus ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","8445eac2-0be5-415a-b014-ea3ac58b11ce","2015","908b958d-0ffc-410c-aa31-0ca2f623ed88","Food processing and related industries: scope and significance, location, upstream/downstream requirements, supply-chain management, Mega Fo","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","45f97cbb-5bf5-410f-ac81-23e2bba0d77a","2015","974077d9-8ad9-46bb-8d6d-6291436c76c3","Global institutions: UN structure (UNGA, UNSC and India's candidacy, ECOSOC), ICJ, UN specialised agencies (FAO, ICAO, ILO, IMO, ITU, UNESCO","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","9ec56239-01c2-4f4f-9fa7-35d6553778c5","2015","9bd20b7a-c1d9-47a4-9be8-992b9d023c5b","Land reforms: colonial-era ownership patterns (Zamindari, Ryotwari, Mahalwari), objectives and progress since Independence, ceiling-legislat","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","3f75eceb-0593-4082-b508-d204634446e3","2015","9d969b75-3f3f-466b-830b-82c16b295324","Case studies: welfare-access & exclusion dilemmas: digital/biometric exclusion of a genuine welfare beneficiary, biometric-mandate exclusion","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","9328ba15-bbba-4305-9680-a8ed9198bf5e","2015","a2c93b38-f280-4559-9e54-5a26dc6cb93c","Constitutional bodies: Election Commission, UPSC, State PSC, Finance Commission, GST Council, National Commission for SCs/STs, Special Offic","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","1a29b8e9-b033-4089-9581-73abb05b8b00","2015","b66eead7-fb77-4470-b5f7-9933f6f2e349","Main features of industrial development: role of private/public sectors, investment/employment/productivity trends, disinvestment/privatizat","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","7ade8da6-ccb2-4536-9c2e-f673d17dbfdd","2015","b66eead7-fb77-4470-b5f7-9933f6f2e349","Main features of industrial development: role of private/public sectors, investment/employment/productivity trends, disinvestment/privatizat","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","62359c8d-311e-4434-8ce5-b2c18c1cf94c","2015","b7deebd7-f749-4bbb-9005-9c15fac2eda9","Urbanization challenges: growth of the informal urban sector, smart cities as a management tool, flood vulnerability of major cities, rural-","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","cfb182a2-d938-4177-94b0-4254225c558b","2015","b7deebd7-f749-4bbb-9005-9c15fac2eda9","Urbanization challenges: growth of the informal urban sector, smart cities as a management tool, flood vulnerability of major cities, rural-","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","5d16e0e7-3f37-4843-bf13-81c6b5353de2","2015","baf5fbee-9711-4bbe-a3d9-3fe8d62e2dad","Overview of economic development since Independence: Five Year Plans journey, agriculture (land reforms, post-Green-Revolution issues, agrar","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","9b7ef2d2-30b5-4244-ab83-8f00a6a7abc8","2015","c5596c08-4ed2-4fc7-9809-3749d1d42e1d","Evolution and key principles of Indian foreign policy: determinants, NAM/NAM 2.0, Panchsheel, India's nuclear doctrine, neighbourhood-policy","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6c5887c2-162d-440b-bb37-4335f9906f7c","2015","c958a86a-c4f3-40be-b491-35160c646f7e","Intellectual Property Rights: concept, types, international agreements/institutions, IPR regime in India, and the National IPR Policy","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2c9d9eef-56e6-40ff-9483-9d78e71857ea","2015","cabfe4d1-1f6d-4164-8209-16b3d6c15e57","'Constitutional morality': concept and how it is enforced in a democratic system; social auditing as more than financial verification ??? an","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","e4a7b6c9-8d34-4dfd-8e8b-952ae81149c7","2015","cabfe4d1-1f6d-4164-8209-16b3d6c15e57","'Constitutional morality': concept and how it is enforced in a democratic system; social auditing as more than financial verification ??? an","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","95217b3a-86fa-4f37-a3bf-3446fe31b02d","2015","cb41e1de-d76d-4969-a19a-34668a10b355","Space technology: orbit types, launch-vehicle classification, major agencies (ISRO, NASA, ESA, Roscosmos, JAXA, CNSA) and their missions, IS","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","4e995724-d827-42fd-8435-aa1ab6a0f955","2015","d08a6995-9703-4913-9e85-977f3d639281","Electronics and telecommunications: computer generations and cloud computing, IT-enabled services, display technologies (LCD/LED/OLED/AMOLED","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c05465fb-1377-4c4b-a651-aad6cd679417","2015","d0aef2ad-4b7d-4f1d-b6f9-15501c29e2ab","Right to Education Act's access-expansion vs persistent quality challenge; MGNREGA's asset-creation and distress-migration-reduction perform","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ac0d15df-b37a-4153-a6af-1876aed76757","2015","d1f74e8d-07ae-4db3-9137-44cf7326c950","Growth of modern education, press, and vernacular public sphere under colonial rule; important newspapers/journals of the period","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
